suicides/100k pop,country-year,HDI for year,gdp_for_year,gdp_per_capita,generation
71.2,Czech Republic2002,0.821,"81,910,771,994",8399,Silent
35.52,Czech Republic2002,0.821,"81,910,771,994",8399,Boomers
30.61,Czech Republic2002,0.821,"81,910,771,994",8399,Silent
21.98,Czech Republic2002,0.821,"81,910,771,994",8399,Generation X
16.96,Czech Republic2002,0.821,"81,910,771,994",8399,Silent
12.19,Czech Republic2002,0.821,"81,910,771,994",8399,Millenials
7.78,Czech Republic2002,0.821,"81,910,771,994",8399,Silent
7.44,Czech Republic2002,0.821,"81,910,771,994",8399,Boomers
3.81,Czech Republic2002,0.821,"81,910,771,994",8399,Generation X
3.64,Czech Republic2002,0.821,"81,910,771,994",8399,Millenials
0.84,Czech Republic2002,0.821,"81,910,771,994",8399,Millenials
0.18,Czech Republic2002,0.821,"81,910,771,994",8399,Millenials
78.1,Czech Republic2003,0.83,"99,627,140,274",10220,Silent
39.69,Czech Republic2003,0.83,"99,627,140,274",10220,Boomers
32.34,Czech Republic2003,0.83,"99,627,140,274",10220,Silent
24.46,Czech Republic2003,0.83,"99,627,140,274",10220,Generation X
18.34,Czech Republic2003,0.83,"99,627,140,274",10220,Silent
15.96,Czech Republic2003,0.83,"99,627,140,274",10220,Millenials
8.87,Czech Republic2003,0.83,"99,627,140,274",10220,Boomers
8.77,Czech Republic2003,0.83,"99,627,140,274",10220,Silent
3.58,Czech Republic2003,0.83,"99,627,140,274",10220,Generation X
3.17,Czech Republic2003,0.83,"99,627,140,274",10220,Millenials
1.05,Czech Republic2003,0.83,"99,627,140,274",10220,Millenials
0.55,Czech Republic2003,0.83,"99,627,140,274",10220,Millenials
58.05,Czech Republic2004,0.8340000000000001,"119,162,172,468",12226,Silent
37.76,Czech Republic2004,0.8340000000000001,"119,162,172,468",12226,Boomers
32.57,Czech Republic2004,0.8340000000000001,"119,162,172,468",12226,Silent
22.37,Czech Republic2004,0.8340000000000001,"119,162,172,468",12226,Generation X
15.55,Czech Republic2004,0.8340000000000001,"119,162,172,468",12226,Millenials
15.05,Czech Republic2004,0.8340000000000001,"119,162,172,468",12226,Silent
8.26,Czech Republic2004,0.8340000000000001,"119,162,172,468",12226,Silent
6.98,Czech Republic2004,0.8340000000000001,"119,162,172,468",12226,Boomers
2.89,Czech Republic2004,0.8340000000000001,"119,162,172,468",12226,Generation X
2.07,Czech Republic2004,0.8340000000000001,"119,162,172,468",12226,Millenials
0.9,Czech Republic2004,0.8340000000000001,"119,162,172,468",12226,Millenials
0.57,Czech Republic2004,0.8340000000000001,"119,162,172,468",12226,Millenials
52.47,Czech Republic2005,0.847,"136,280,689,891",13961,Silent
36.15,Czech Republic2005,0.847,"136,280,689,891",13961,Boomers
34.77,Czech Republic2005,0.847,"136,280,689,891",13961,Silent
23.69,Czech Republic2005,0.847,"136,280,689,891",13961,Generation X
12.23,Czech Republic2005,0.847,"136,280,689,891",13961,Millenials
11.88,Czech Republic2005,0.847,"136,280,689,891",13961,Silent
7.74,Czech Republic2005,0.847,"136,280,689,891",13961,Boomers
7.0,Czech Republic2005,0.847,"136,280,689,891",13961,Silent
3.92,Czech Republic2005,0.847,"136,280,689,891",13961,Generation X
2.41,Czech Republic2005,0.847,"136,280,689,891",13961,Millenials
0.75,Czech Republic2005,0.847,"136,280,689,891",13961,Millenials
0.39,Czech Republic2005,0.847,"136,280,689,891",13961,Millenials
56.24,Czech Republic2006,0.852,"155,463,807,113",15896,Silent
32.17,Czech Republic2006,0.852,"155,463,807,113",15896,Boomers
29.23,Czech Republic2006,0.852,"155,463,807,113",15896,Silent
17.52,Czech Republic2006,0.852,"155,463,807,113",15896,Generation X
14.62,Czech Republic2006,0.852,"155,463,807,113",15896,Millenials
9.53,Czech Republic2006,0.852,"155,463,807,113",15896,Silent
7.54,Czech Republic2006,0.852,"155,463,807,113",15896,Silent
6.78,Czech Republic2006,0.852,"155,463,807,113",15896,Boomers
2.37,Czech Republic2006,0.852,"155,463,807,113",15896,Generation X
1.82,Czech Republic2006,0.852,"155,463,807,113",15896,Millenials
0.58,Czech Republic2006,0.852,"155,463,807,113",15896,Millenials
0.0,Czech Republic2006,0.852,"155,463,807,113",15896,Millenials
47.6,Czech Republic2007,0.858,"189,227,050,760",19273,Silent
30.74,Czech Republic2007,0.858,"189,227,050,760",19273,Silent
30.68,Czech Republic2007,0.858,"189,227,050,760",19273,Boomers
19.8,Czech Republic2007,0.858,"189,227,050,760",19273,Generation X
14.49,Czech Republic2007,0.858,"189,227,050,760",19273,Millenials
11.17,Czech Republic2007,0.858,"189,227,050,760",19273,Silent
5.92,Czech Republic2007,0.858,"189,227,050,760",19273,Silent
5.21,Czech Republic2007,0.858,"189,227,050,760",19273,Boomers
2.48,Czech Republic2007,0.858,"189,227,050,760",19273,Generation X
2.29,Czech Republic2007,0.858,"189,227,050,760",19273,Millenials
0.4,Czech Republic2007,0.858,"189,227,050,760",19273,Generation Z
0.0,Czech Republic2007,0.858,"189,227,050,760",19273,Generation Z
58.11,Czech Republic2008,0.863,"235,718,586,901",23811,Silent
29.78,Czech Republic2008,0.863,"235,718,586,901",23811,Boomers
27.05,Czech Republic2008,0.863,"235,718,586,901",23811,Silent
18.16,Czech Republic2008,0.863,"235,718,586,901",23811,Generation X
13.86,Czech Republic2008,0.863,"235,718,586,901",23811,Millenials
8.29,Czech Republic2008,0.863,"235,718,586,901",23811,Silent
6.76,Czech Republic2008,0.863,"235,718,586,901",23811,Silent
6.23,Czech Republic2008,0.863,"235,718,586,901",23811,Boomers
3.8,Czech Republic2008,0.863,"235,718,586,901",23811,Generation X
2.14,Czech Republic2008,0.863,"235,718,586,901",23811,Millenials
0.61,Czech Republic2008,0.863,"235,718,586,901",23811,Generation Z
0.22,Czech Republic2008,0.863,"235,718,586,901",23811,Generation Z
56.19,Czech Republic2009,0.866,"206,179,982,164",20748,Silent
32.15,Czech Republic2009,0.866,"206,179,982,164",20748,Boomers
30.63,Czech Republic2009,0.866,"206,179,982,164",20748,Silent
22.61,Czech Republic2009,0.866,"206,179,982,164",20748,Generation X
11.82,Czech Republic2009,0.866,"206,179,982,164",20748,Millenials
9.32,Czech Republic2009,0.866,"206,179,982,164",20748,Silent
6.16,Czech Republic2009,0.866,"206,179,982,164",20748,Silent
5.53,Czech Republic2009,0.866,"206,179,982,164",20748,Boomers
2.48,Czech Republic2009,0.866,"206,179,982,164",20748,Millenials
2.18,Czech Republic2009,0.866,"206,179,982,164",20748,Generation X
0.42,Czech Republic2009,0.866,"206,179,982,164",20748,Generation Z
0.22,Czech Republic2009,0.866,"206,179,982,164",20748,Generation Z
47.28,Czech Republic2010,0.863,"207,477,857,919",20862,Silent
35.13,Czech Republic2010,0.863,"207,477,857,919",20862,Silent
31.55,Czech Republic2010,0.863,"207,477,857,919",20862,Generation X
19.57,Czech Republic2010,0.863,"207,477,857,919",20862,Generation X
14.12,Czech Republic2010,0.863,"207,477,857,919",20862,Millenials
8.82,Czech Republic2010,0.863,"207,477,857,919",20862,Silent
6.52,Czech Republic2010,0.863,"207,477,857,919",20862,Silent
6.02,Czech Republic2010,0.863,"207,477,857,919",20862,Generation X
3.23,Czech Republic2010,0.863,"207,477,857,919",20862,Generation X
3.17,Czech Republic2010,0.863,"207,477,857,919",20862,Millenials
0.21,Czech Republic2010,0.863,"207,477,857,919",20862,Generation Z
0.0,Czech Republic2010,0.863,"207,477,857,919",20862,Generation Z
47.97,Czech Republic2011,0.866,"227,948,349,666",23010,Silent
36.8,Czech Republic2011,0.866,"227,948,349,666",23010,Boomers
32.94,Czech Republic2011,0.866,"227,948,349,666",23010,Generation X
21.13,Czech Republic2011,0.866,"227,948,349,666",23010,Millenials
18.98,Czech Republic2011,0.866,"227,948,349,666",23010,Millenials
9.45,Czech Republic2011,0.866,"227,948,349,666",23010,Silent
5.9,Czech Republic2011,0.866,"227,948,349,666",23010,Generation X
5.87,Czech Republic2011,0.866,"227,948,349,666",23010,Boomers
3.63,Czech Republic2011,0.866,"227,948,349,666",23010,Millenials
3.16,Czech Republic2011,0.866,"227,948,349,666",23010,Millenials
0.41,Czech Republic2011,0.866,"227,948,349,666",23010,Generation Z
0.0,Czech Republic2011,0.866,"227,948,349,666",23010,Generation Z
58.65,Czech Republic2012,0.867,"207,376,427,021",20898,Silent
36.66,Czech Republic2012,0.867,"207,376,427,021",20898,Boomers
35.0,Czech Republic2012,0.867,"207,376,427,021",20898,Generation X
22.48,Czech Republic2012,0.867,"207,376,427,021",20898,Millenials
13.78,Czech Republic2012,0.867,"207,376,427,021",20898,Millenials
9.85,Czech Republic2012,0.867,"207,376,427,021",20898,Silent
7.95,Czech Republic2012,0.867,"207,376,427,021",20898,Boomers
6.39,Czech Republic2012,0.867,"207,376,427,021",20898,Generation X
2.93,Czech Republic2012,0.867,"207,376,427,021",20898,Millenials
1.72,Czech Republic2012,0.867,"207,376,427,021",20898,Millenials
0.61,Czech Republic2012,0.867,"207,376,427,021",20898,Generation Z
0.21,Czech Republic2012,0.867,"207,376,427,021",20898,Generation Z
51.08,Czech Republic2013,0.868,"209,402,444,996",21073,Silent
33.59,Czech Republic2013,0.868,"209,402,444,996",21073,Boomers
31.16,Czech Republic2013,0.868,"209,402,444,996",21073,Generation X
21.73,Czech Republic2013,0.868,"209,402,444,996",21073,Millenials
18.4,Czech Republic2013,0.868,"209,402,444,996",21073,Millenials
7.84,Czech Republic2013,0.868,"209,402,444,996",21073,Silent
7.26,Czech Republic2013,0.868,"209,402,444,996",21073,Generation X
6.83,Czech Republic2013,0.868,"209,402,444,996",21073,Boomers
4.11,Czech Republic2013,0.868,"209,402,444,996",21073,Millenials
2.68,Czech Republic2013,0.868,"209,402,444,996",21073,Millenials
0.98,Czech Republic2013,0.868,"209,402,444,996",21073,Generation Z
0.41,Czech Republic2013,0.868,"209,402,444,996",21073,Generation Z
47.79,Czech Republic2014,0.87,"207,818,330,724",20859,Silent
30.39,Czech Republic2014,0.87,"207,818,330,724",20859,Boomers
29.55,Czech Republic2014,0.87,"207,818,330,724",20859,Generation X
20.87,Czech Republic2014,0.87,"207,818,330,724",20859,Millenials
14.85,Czech Republic2014,0.87,"207,818,330,724",20859,Millenials
11.64,Czech Republic2014,0.87,"207,818,330,724",20859,Silent
7.89,Czech Republic2014,0.87,"207,818,330,724",20859,Boomers
6.23,Czech Republic2014,0.87,"207,818,330,724",20859,Generation X
3.65,Czech Republic2014,0.87,"207,818,330,724",20859,Millenials
2.04,Czech Republic2014,0.87,"207,818,330,724",20859,Millenials
0.2,Czech Republic2014,0.87,"207,818,330,724",20859,Generation Z
0.19,Czech Republic2014,0.87,"207,818,330,724",20859,Generation Z
54.84,Czech Republic2015,0.8909999999999999,"186,829,940,546",18703,Silent
31.02,Czech Republic2015,0.8909999999999999,"186,829,940,546",18703,Boomers
25.21,Czech Republic2015,0.8909999999999999,"186,829,940,546",18703,Generation X
20.48,Czech Republic2015,0.8909999999999999,"186,829,940,546",18703,Millenials
10.61,Czech Republic2015,0.8909999999999999,"186,829,940,546",18703,Millenials
9.34,Czech Republic2015,0.8909999999999999,"186,829,940,546",18703,Silent
5.89,Czech Republic2015,0.8909999999999999,"186,829,940,546",18703,Boomers
5.63,Czech Republic2015,0.8909999999999999,"186,829,940,546",18703,Generation X
3.65,Czech Republic2015,0.8909999999999999,"186,829,940,546",18703,Millenials
2.86,Czech Republic2015,0.8909999999999999,"186,829,940,546",18703,Millenials
0.97,Czech Republic2015,0.8909999999999999,"186,829,940,546",18703,Generation Z
0.37,Czech Republic2015,0.8909999999999999,"186,829,940,546",18703,Generation Z
51.16,Czech Republic2016,0.893,"195,305,084,919",19505,Silent
26.45,Czech Republic2016,0.893,"195,305,084,919",19505,Boomers
23.86,Czech Republic2016,0.893,"195,305,084,919",19505,Generation X
18.79,Czech Republic2016,0.893,"195,305,084,919",19505,Millenials
14.78,Czech Republic2016,0.893,"195,305,084,919",19505,Millenials
6.33,Czech Republic2016,0.893,"195,305,084,919",19505,Boomers
5.9,Czech Republic2016,0.893,"195,305,084,919",19505,Generation X
5.2,Czech Republic2016,0.893,"195,305,084,919",19505,Silent
4.91,Czech Republic2016,0.893,"195,305,084,919",19505,Millenials
4.38,Czech Republic2016,0.893,"195,305,084,919",19505,Millenials
67.58,Denmark1994,0.831,"156,162,311,732",32034,G.I. Generation
42.17,Denmark1994,0.831,"156,162,311,732",32034,Silent
36.92,Denmark1994,0.831,"156,162,311,732",32034,Boomers
30.36,Denmark1994,0.831,"156,162,311,732",32034,G.I. Generation
20.53,Denmark1994,0.831,"156,162,311,732",32034,Boomers
20.0,Denmark1994,0.831,"156,162,311,732",32034,Silent
15.44,Denmark1994,0.831,"156,162,311,732",32034,Boomers
10.25,Denmark1994,0.831,"156,162,311,732",32034,Generation X
5.86,Denmark1994,0.831,"156,162,311,732",32034,Boomers
3.76,Denmark1994,0.831,"156,162,311,732",32034,Generation X
0.35,Denmark1994,0.831,"156,162,311,732",32034,Millenials
0.0,Denmark1994,0.831,"156,162,311,732",32034,Millenials
63.67,Denmark1995,0.83,"185,006,961,302",37841,G.I. Generation
40.04,Denmark1995,0.83,"185,006,961,302",37841,Silent
27.02,Denmark1995,0.83,"185,006,961,302",37841,G.I. Generation
26.76,Denmark1995,0.83,"185,006,961,302",37841,Boomers
26.09,Denmark1995,0.83,"185,006,961,302",37841,Generation X
20.47,Denmark1995,0.83,"185,006,961,302",37841,Silent
14.61,Denmark1995,0.83,"185,006,961,302",37841,Boomers
13.21,Denmark1995,0.83,"185,006,961,302",37841,Generation X
4.58,Denmark1995,0.83,"185,006,961,302",37841,Generation X
2.34,Denmark1995,0.83,"185,006,961,302",37841,Generation X
0.34,Denmark1995,0.83,"185,006,961,302",37841,Millenials
0.0,Denmark1995,0.83,"185,006,961,302",37841,Millenials
70.79,Denmark1996,0.8440000000000001,"187,632,400,366",38158,G.I. Generation
37.58,Denmark1996,0.8440000000000001,"187,632,400,366",38158,Silent
30.58,Denmark1996,0.8440000000000001,"187,632,400,366",38158,Boomers
20.07,Denmark1996,0.8440000000000001,"187,632,400,366",38158,G.I. Generation
19.95,Denmark1996,0.8440000000000001,"187,632,400,366",38158,Generation X
15.38,Denmark1996,0.8440000000000001,"187,632,400,366",38158,Boomers
14.24,Denmark1996,0.8440000000000001,"187,632,400,366",38158,Silent
13.2,Denmark1996,0.8440000000000001,"187,632,400,366",38158,Generation X
5.06,Denmark1996,0.8440000000000001,"187,632,400,366",38158,Generation X
2.38,Denmark1996,0.8440000000000001,"187,632,400,366",38158,Generation X
0.33,Denmark1996,0.8440000000000001,"187,632,400,366",38158,Millenials
0.0,Denmark1996,0.8440000000000001,"187,632,400,366",38158,Millenials
69.42,Denmark1997,0.85,"173,537,588,008",35148,G.I. Generation
32.29,Denmark1997,0.85,"173,537,588,008",35148,Silent
24.58,Denmark1997,0.85,"173,537,588,008",35148,Boomers
19.46,Denmark1997,0.85,"173,537,588,008",35148,G.I. Generation
18.94,Denmark1997,0.85,"173,537,588,008",35148,Generation X
17.56,Denmark1997,0.85,"173,537,588,008",35148,Silent
13.33,Denmark1997,0.85,"173,537,588,008",35148,Generation X
11.15,Denmark1997,0.85,"173,537,588,008",35148,Boomers
5.54,Denmark1997,0.85,"173,537,588,008",35148,Generation X
5.21,Denmark1997,0.85,"173,537,588,008",35148,Generation X
0.98,Denmark1997,0.85,"173,537,588,008",35148,Millenials
0.0,Denmark1997,0.85,"173,537,588,008",35148,Millenials
54.17,Denmark1998,0.856,"176,992,000,955",35710,G.I. Generation
30.12,Denmark1998,0.856,"176,992,000,955",35710,Boomers
25.22,Denmark1998,0.856,"176,992,000,955",35710,Silent
20.28,Denmark1998,0.856,"176,992,000,955",35710,Generation X
15.99,Denmark1998,0.856,"176,992,000,955",35710,G.I. Generation
14.57,Denmark1998,0.856,"176,992,000,955",35710,Silent
10.44,Denmark1998,0.856,"176,992,000,955",35710,Boomers
10.37,Denmark1998,0.856,"176,992,000,955",35710,Generation X
4.04,Denmark1998,0.856,"176,992,000,955",35710,Generation X
2.84,Denmark1998,0.856,"176,992,000,955",35710,Generation X
0.64,Denmark1998,0.856,"176,992,000,955",35710,Millenials
0.0,Denmark1998,0.856,"176,992,000,955",35710,Millenials
46.6,Denmark1999,0.868,"177,965,224,621",35763,G.I. Generation
31.44,Denmark1999,0.868,"177,965,224,621",35763,Silent
27.32,Denmark1999,0.868,"177,965,224,621",35763,Boomers
22.26,Denmark1999,0.868,"177,965,224,621",35763,Generation X
13.74,Denmark1999,0.868,"177,965,224,621",35763,Silent
12.54,Denmark1999,0.868,"177,965,224,621",35763,Generation X
10.91,Denmark1999,0.868,"177,965,224,621",35763,G.I. Generation
9.74,Denmark1999,0.868,"177,965,224,621",35763,Boomers
5.34,Denmark1999,0.868,"177,965,224,621",35763,Generation X
2.27,Denmark1999,0.868,"177,965,224,621",35763,Generation X
0.93,Denmark1999,0.868,"177,965,224,621",35763,Millenials
0.0,Denmark1999,0.868,"177,965,224,621",35763,Millenials
52.0,Denmark2000,0.862,"164,158,800,460",32841,G.I. Generation
28.67,Denmark2000,0.862,"164,158,800,460",32841,Silent
27.81,Denmark2000,0.862,"164,158,800,460",32841,Boomers
17.54,Denmark2000,0.862,"164,158,800,460",32841,G.I. Generation
15.13,Denmark2000,0.862,"164,158,800,460",32841,Generation X
12.56,Denmark2000,0.862,"164,158,800,460",32841,Generation X
10.23,Denmark2000,0.862,"164,158,800,460",32841,Silent
9.73,Denmark2000,0.862,"164,158,800,460",32841,Boomers
4.11,Denmark2000,0.862,"164,158,800,460",32841,Generation X
2.99,Denmark2000,0.862,"164,158,800,460",32841,Generation X
0.3,Denmark2000,0.862,"164,158,800,460",32841,Millenials
0.0,Denmark2000,0.862,"164,158,800,460",32841,Millenials
58.72,Denmark2001,0.883,"164,791,416,350",32837,Silent
26.03,Denmark2001,0.883,"164,791,416,350",32837,Boomers
24.01,Denmark2001,0.883,"164,791,416,350",32837,Silent
20.02,Denmark2001,0.883,"164,791,416,350",32837,Silent
15.31,Denmark2001,0.883,"164,791,416,350",32837,Silent
14.7,Denmark2001,0.883,"164,791,416,350",32837,Generation X
12.49,Denmark2001,0.883,"164,791,416,350",32837,Millenials
9.58,Denmark2001,0.883,"164,791,416,350",32837,Boomers
2.37,Denmark2001,0.883,"164,791,416,350",32837,Millenials
2.35,Denmark2001,0.883,"164,791,416,350",32837,Generation X
0.59,Denmark2001,0.883,"164,791,416,350",32837,Millenials
0.0,Denmark2001,0.883,"164,791,416,350",32837,Millenials
54.79,Denmark2002,0.89,"178,635,160,297",35435,Silent
26.48,Denmark2002,0.89,"178,635,160,297",35435,Silent
23.19,Denmark2002,0.89,"178,635,160,297",35435,Boomers
17.57,Denmark2002,0.89,"178,635,160,297",35435,Silent
16.67,Denmark2002,0.89,"178,635,160,297",35435,Generation X
13.24,Denmark2002,0.89,"178,635,160,297",35435,Millenials
11.33,Denmark2002,0.89,"178,635,160,297",35435,Silent
8.26,Denmark2002,0.89,"178,635,160,297",35435,Boomers
2.93,Denmark2002,0.89,"178,635,160,297",35435,Generation X
2.05,Denmark2002,0.89,"178,635,160,297",35435,Millenials
0.0,Denmark2002,0.89,"178,635,160,297",35435,Millenials
0.0,Denmark2002,0.89,"178,635,160,297",35435,Millenials
51.75,Denmark2003,0.9009999999999999,"218,095,997,085",43129,Silent
26.27,Denmark2003,0.9009999999999999,"218,095,997,085",43129,Boomers
23.79,Denmark2003,0.9009999999999999,"218,095,997,085",43129,Silent
12.75,Denmark2003,0.9009999999999999,"218,095,997,085",43129,Generation X
10.93,Denmark2003,0.9009999999999999,"218,095,997,085",43129,Silent
10.39,Denmark2003,0.9009999999999999,"218,095,997,085",43129,Silent
7.98,Denmark2003,0.9009999999999999,"218,095,997,085",43129,Millenials
5.63,Denmark2003,0.9009999999999999,"218,095,997,085",43129,Boomers
5.15,Denmark2003,0.9009999999999999,"218,095,997,085",43129,Generation X
2.06,Denmark2003,0.9009999999999999,"218,095,997,085",43129,Millenials
0.0,Denmark2003,0.9009999999999999,"218,095,997,085",43129,Millenials
0.0,Denmark2003,0.9009999999999999,"218,095,997,085",43129,Millenials
48.49,Denmark2004,0.905,"251,373,036,671",49552,Silent
22.99,Denmark2004,0.905,"251,373,036,671",49552,Boomers
22.58,Denmark2004,0.905,"251,373,036,671",49552,Silent
16.22,Denmark2004,0.905,"251,373,036,671",49552,Generation X
11.41,Denmark2004,0.905,"251,373,036,671",49552,Silent
10.93,Denmark2004,0.905,"251,373,036,671",49552,Millenials
9.69,Denmark2004,0.905,"251,373,036,671",49552,Silent
9.31,Denmark2004,0.905,"251,373,036,671",49552,Boomers
5.21,Denmark2004,0.905,"251,373,036,671",49552,Generation X
3.78,Denmark2004,0.905,"251,373,036,671",49552,Millenials
0.6,Denmark2004,0.905,"251,373,036,671",49552,Millenials
0.57,Denmark2004,0.905,"251,373,036,671",49552,Millenials
57.91,Denmark2005,0.902,"264,467,308,109",51960,Silent
24.61,Denmark2005,0.902,"264,467,308,109",51960,Silent
20.22,Denmark2005,0.902,"264,467,308,109",51960,Boomers
16.05,Denmark2005,0.902,"264,467,308,109",51960,Silent
14.56,Denmark2005,0.902,"264,467,308,109",51960,Generation X
10.37,Denmark2005,0.902,"264,467,308,109",51960,Silent
7.61,Denmark2005,0.902,"264,467,308,109",51960,Boomers
6.88,Denmark2005,0.902,"264,467,308,109",51960,Millenials
2.78,Denmark2005,0.902,"264,467,308,109",51960,Generation X
2.39,Denmark2005,0.902,"264,467,308,109",51960,Millenials
0.85,Denmark2005,0.902,"264,467,308,109",51960,Millenials
0.0,Denmark2005,0.902,"264,467,308,109",51960,Millenials
54.51,Denmark2006,0.912,"282,884,912,894",55354,Silent
26.95,Denmark2006,0.912,"282,884,912,894",55354,Silent
20.57,Denmark2006,0.912,"282,884,912,894",55354,Boomers
14.61,Denmark2006,0.912,"282,884,912,894",55354,Generation X
